steps,reward
401540,9.810226890304548
401571,9.932478885
401974,-3.192689576
402362,9.872951822336004
402684,9.985307031857499
402755,9.957511461581449
402924,9.07422421
401827,10
403300,-3.170832746
401960,-3.200738025
403470,9.455368825880845
402187,9.922483210148346
402340,9.873499370070453
404005,9.710173652110573
404118,-2.871809268
404339,9.946218135
404531,9.647228061964258
404729,-3.129358792
404725,10
405190,10
405328,10
404084,9.937033905448438
404117,9.981232188354355
404179,9.884853882
404327,-3.942540316
405756,9.809213167785924
406127,9.852988058357381
406317,10
407090,-3.004034692
407146,9.815906756708776
407297,-2.810679881
407302,10
407489,9.873517687728786
407536,-2.802615688
407656,-18.11461499
408138,-2.928166666
406719,9.974091051
408176,-3.469437921
406833,-2.704182548
408314,9.875359599116951
407077,9.249334273
407159,9.782584699623827
409225,9.943948586118045
409384,-3.183894244
409563,9.933709462241893
409644,-3.19137708
409895,9.600920177437159
410080,9.996121670836132
410124,10
410407,10
408982,9.869190559062053
410657,-3.297705917
409567,-3.394603243
409849,-3.058609754
409986,9.904264149571137
411447,10
411820,-2.770586334
411806,8.417762512
412074,-3.609145561
412241,10
412493,9.937284481
411102,9.744802875180572
412544,-2.925103397
412604,9.804438007
412841,9.883081837
413083,9.904913365814314
413292,9.804807186880703
411957,9.818800425920077
411981,9.973402908
412369,-2.930963123
414095,9.542420058650581
414114,-4.469101544
414179,7.778176481578463
414754,9.837209159595538
414797,-3.465551401
414828,-2.847947028
414831,10
415291,9.904862902
413966,9.918997233701198
415506,9.829686640198144
414166,-3.197588796
415649,-3.101139866
414368,-5.188492191
416109,10
414659,10
416614,10
416672,9.967986762722358
416741,9.837385950373271
416768,10
416911,9.521338826331812
417183,9.811206718782707
416344,9.896068350451843
418059,-1.96503185
416712,9.818542291390422
418280,-3.165968597
418295,9.987690277
418423,8.004424463
418710,9.737860957712511
417287,9.901597582111918
417500,9.858962407538318
418990,-2.643052738
419188,9.996705519
419436,9.985696032
419667,9.779868219278615
419729,10
418666,10
420398,9.916636316
420669,-2.324995641
419390,9.849480628086143
420906,9.801553653374194
421043,9.788784688102332
421103,9.918553317625948
419653,10
421135,-3.156862231
419813,10
421518,9.962811021360265
421798,9.745853097986206
421836,9.984855985763065
422518,9.901274950454662
422566,9.989382527945983
421292,10
422903,9.950104266407363
422899,10
423301,9.864367755121775
421934,9.633943186596518
422143,9.873784793160924
423682,9.712516818
422251,9.924620694389208
423887,9.996626343655356
423906,10
424046,10
424070,9.883418556418755
424525,10
423870,9.927247744
425541,9.766703366824713
425580,10
425589,-2.802725296
424187,10
424260,9.831852329887061
425848,9.938452159501137
425914,9.796801061226562
424610,9.924805
426122,7.435960444662664
426649,10
426721,-2.804026025
426927,9.817090952262468
427146,-2.790506812
425952,10
427782,9.756943377
428040,9.862274069266462
428097,9.915580738159196
428327,10
426934,9.943411388150157
428601,10
427211,10
427490,5.5533767221762504
429124,9.974314307935996
429285,9.97115382
429337,9.313793222207288
429481,9.896972500524514
429557,9.787652196671893
428063,10
429867,9.740509983
428665,9.744964032732957
430387,9.801349993259675
430412,10
430669,-2.653874269
429175,9.738484972486646
430834,-3.158315398
431103,9.894913061737984
431295,8.362759232
430146,9.581049154171037
431769,10
431857,-2.818963801
430545,9.910547736
432264,9.786292054173934
430804,-3.191215063
432490,10
432570,10
432713,9.840570462353678
432849,9.557446334
432952,-2.939911482
432952,9.877843063
433368,9.992264502073306
431878,9.916311860898622
433680,9.937389703813725
432867,8.627569748951947
432895,9.638444225344308
434596,9.735342513187616
434663,9.776522474291129
434714,9.727743476778162
434804,9.888625893310332
434833,9.996378537837037
434870,9.9360197
433622,9.961147425618506
435298,-37.83276575
434171,-2.834365184
435895,9.868923827291857
436318,9.773435045165051
436322,-3.182725684
436406,10
436614,10
435171,9.600605190341065
436735,-17.18745147
436922,9.735465442907843
435915,9.597526023008786
437467,-4.013242761
437578,10
436165,9.800076483849159
436675,9.867929931197189
438310,9.874783955
438541,9.894025100028998
438618,9.742166290694762
437086,10
438632,10
438926,10
439025,10
439134,9.911751786018126
439158,-3.243817889
439441,9.989546313
438088,10
439769,10
440347,9.946612104293191
438950,10
440834,10
439331,9.697878571489666
439358,-12.73182785
440972,-4.449229387
441095,9.90095757
441400,9.899105953032322
441407,9.929872236413525
441490,10
441495,9.825050982111156
441705,10
441697,9.90459582
440570,10
442353,9.941725640093383
440936,9.866344467663295
442870,10
442935,10
442954,9.921138109174203
443120,9.979090036813549
441728,-2.933877371
442050,10
443710,10
443768,9.693380971861757
443973,9.977104492146642
444166,9.983533598473352
444249,9.975293053070857
442748,10
444720,9.967265146406309
444857,9.911025616461036
443502,9.760009755027028
445156,-4.50159953
443679,9.956594419471655
445274,9.655410715881164
445765,9.906531632787217
445776,9.832014015685246
444299,10
446068,9.720358637338474
446281,-3.081943235
446305,9.964340634506344
446457,9.860871667075957
446530,-3.110896427
445164,9.797292804114974
447027,9.688261027207519
447079,10
447145,9.797913928265174
447462,9.996575723701675
446014,10
446047,9.833652105520898
448035,10
446768,9.783613603702706
448378,-2.67098275
446893,9.753422747
448543,9.808966809993693
448623,9.979446568232438
448727,9.950207250616607
448791,10
449086,9.717936258279972
449159,-3.0995003
449199,10
449777,10
449760,-2.840693299
448452,9.876616738734036
450399,9.703563594
449161,-2.919759516
450773,9.932225750300852
449230,9.919261366790108
449253,-3.172969977
450846,10
451134,9.968710239
451332,-3.11448782
451423,9.840458474850772
451588,10
451553,9.837791578393425
451747,9.695998942670382
452062,9.812809074739715
450781,9.886034133
452448,9.893495313694949
451072,10
451115,10
451364,-3.03436777
453256,9.912273289151607
453588,-37.77865814
453641,9.975021978156553
453675,10
453915,10
453982,-2.918948152
454300,9.905339914
454394,9.964749786555434
453165,-2.520337981
454769,-3.242393679
453195,9.896897079715615
453240,10
453640,-3.232588087
455285,9.941015366789017
455628,9.996356534636853
455735,9.976542261755347
455812,10
455914,10
456147,10
456222,10
455086,-2.777873318
456786,10
456880,10
455345,9.968803941626737
457025,9.801719079121916
455495,9.828263325957879
455942,9.894548770749802
457783,9.759418021693453
457916,9.779508978282491
457931,9.473276286673597
458332,9.915801259160999
458656,9.915172328490277
458735,9.801941154848972
458970,9.947992502442238
458977,-3.083918437
457741,-15.42750805
457884,10
459490,-2.445667697
459533,-2.801722218
458093,10
458358,-2.921860191
460373,9.931888358975849
460388,-3.032355389
460632,9.790306173908007
460840,9.867127076952869
460931,10
460922,9.87110685
461213,9.827682171735605
461449,-2.852438213
460020,9.92333833
461704,9.976034772803962
461722,9.916784333346865
460169,10
460440,9.989249195015452
460528,-3.184435058
462270,9.807583590311081
462630,9.694716038906693
462787,9.988693155062036
462993,10
463143,9.874719052381472
463232,9.747313538422183
463480,10
463662,9.996031484102113
463700,-3.20492003
462261,10
462271,9.950751192100011
464164,9.170572344
462524,9.910813548540995
462539,10
464978,9.913516922
465078,9.987041275
465406,10
465464,-3.265577462
465506,9.4897841
465631,9.996496977113464
464134,9.759650562
465785,10
465943,9.715538061330086
464347,9.677921367
466014,10
464960,9.970879092780844
465158,10
466824,9.94559697
466847,9.64984523
467067,-2.442838554
467283,9.986057193391938
467503,9.956511234089007
467904,10
467957,9.795548935160907
466341,9.968114045410491
468242,10
468343,9.835225951694488
468605,-3.107245254
466974,9.520274906
467432,9.982988049842742
467718,9.86013166
469579,9.781615342089585
469645,-2.782159603
469875,9.766223460981564
469890,-2.82144711
470107,9.711798349103955
470286,9.956242972857012
468706,9.720227979
470513,9.911540735220369
470526,-3.3997479
470974,9.915379974743239
471120,9.954320091708714
469805,9.871651744
471581,9.906077775729825
469972,-9.971119863
471698,9.906919221719068
471860,9.656789979014956
470402,9.883998904928722
472515,9.931467413976401
472529,9.937463068
472714,10
472888,-2.939026149
471470,9.902977075652945
473129,9.906126707398373
473385,9.983547689178511
473454,-3.170816048
471922,10
472025,9.965152912762065
474145,10
474206,7.573906293094529
474243,-3.289759519
472662,9.967524988362127
474577,9.981312353504892
474690,9.914243666545646
474776,9.904750394370268
475416,9.805909595992492
473769,9.798214546727303
475495,9.872531208301353
475510,9.794445172951852
475671,9.799586212
474227,9.820737437633248
475968,9.804972529734771
474603,9.8052108
476571,9.953155018849074
475082,10
476752,9.562699209181751
476763,9.781178056
476859,-3.335391548
477243,9.697642243315949
477357,9.858935523835903
477494,10
477573,9.773997465
477789,9.549956165896676
476223,9.691269436483978
476332,10
476774,9.868865414840421
478480,9.974406798119004
476853,10
478731,10
478784,-2.678871436
479113,9.889934662154298
479140,10
479220,9.770460651178169
479274,-5.273238297
479777,9.577928787831226
480121,9.654378732154244
478672,9.735573634048205
478755,-3.058145611
480610,9.652062982764818
480657,9.971767419593393
480918,9.946524852376607
480940,-3.266043995
481118,9.989559799497338
479478,9.791669419
479597,-41.45513473
481344,9.905149322386546
481349,10
481537,9.764289142893327
481751,9.803177418724118
480247,9.839412674467699
482009,9.779559734599594
482310,9.910311416
482477,9.962706903430613
480928,9.928865026102963
483098,9.830526585859944
481501,9.794244877345388
481628,9.449842554697367
483574,9.905481649253929
483572,9.964486002327643
483650,9.919547902275955
483851,9.897068748877953
483946,9.841604082832667
484012,10
484059,-2.663386083
482637,9.795739003890507
482914,10
484807,9.869006315003885
485068,-3.678169773
485108,10
483586,-2.708977264
485473,9.884428303580703
485807,9.916348557768812
484162,9.932777240763873
485900,-2.289757681
486046,10
486174,9.930348097121442
484551,-3.315407628
486308,10
486416,10
486814,9.886876055226848
487132,9.985160227370226
487306,-2.518633488
487482,-2.919055921
485794,9.985621739
486151,9.970999092485345
486270,10
486450,-2.850964901
488179,9.918153929040612
488228,-2.922670416
488564,10
488602,9.760054229332287
488632,10
488889,9.969254471805279
488970,10
489152,-2.683981813
489289,9.946963726577208
489407,9.716874588681286
487713,9.947777825623811
488114,10
488313,9.847434617881017
488339,9.726697397
490498,-4.262637707
490506,10
490557,8.667666167840999
490620,9.902139261
490704,10
490820,-3.136891134
490825,9.816462913252721
491189,9.984692723266797
489539,9.943642652304906
491342,9.623344543
491424,9.845297688
492077,9.836723585147483
490733,10
490827,10
492587,9.992175979
492614,9.974539419449384
490992,-2.647349464
493140,9.559275448620545
493147,9.991906540401203
493151,9.863038361859234
493180,9.869414711486815
493287,-2.909824759
493477,9.885252290765152
493783,9.866828868950249
492730,9.824430137
492728,10
492909,9.782416011462645
494766,10
495003,9.956319877823237
493355,9.988887540012081
495163,9.789695047329372
495235,9.944289548
495377,9.996033259481655
495512,9.857695811
495971,9.992719101288875
496088,9.923995712
494393,9.684824953313525
496244,10
496276,9.558412206598746
494809,-2.560053952
496973,9.724308914
497025,9.955900978083807
497046,9.970967551367332
497161,9.617055389675246
495658,9.806468268657294
497665,9.944567016550621
497690,9.947502058831384
497924,9.970376836306006
498183,-2.693961669
496582,-3.025234114
498372,10
498503,9.928304128567705
496780,9.888209526578372
497173,9.972150440751172
498973,9.899196709
498971,9.904793460332005
499087,9.578145849412044
499405,9.953506207118599
499510,-2.841609532
499591,9.901935889
498130,9.770585031566698
498275,9.940375906731125
500325,9.767541701165845
500349,9.948117626390927
498834,9.853133885
500616,-3.119346824
498923,9.911866255082902
501053,9.694808353
501149,9.879723147
501224,10
501491,9.786627395
501685,9.857656263139111
500148,9.591435009
501916,10
501943,10
502101,-1.801352908
502129,9.833125576490048
502326,-3.206070741
500648,10
500889,9.813743597848056
503034,9.893235806543522
503150,10
501511,10
503359,9.958579037831576
503896,9.773921318448132
503915,10
503981,9.811015207625221
504016,9.839968819374693
504055,9.996716540977562
504123,-2.94083783
502415,9.890584198328723
504252,9.621042025715903
502558,9.918811621953102
503020,-2.641593916
504775,9.720868544284244
503241,-3.219860037
505376,9.608348414203814
505614,9.826136371023722
505960,9.963525022511934
505971,-2.931192186
505985,10
506008,9.802060285427196
504425,9.962144901583056
504461,9.987790395406774
506510,9.831116397
504784,9.989232822
506789,9.770323028058979
506918,9.951682886856283
507100,-2.695488128
507582,10
507603,9.996553696879781
505845,9.826721461223212
506109,9.860662151557161
508077,10
508367,9.963258985949961
508387,9.890473818557066
506779,9.901825391126081
508857,9.94543783
508894,-2.67733592
507376,9.557265797463804
509181,9.736612226
507412,-2.781207839
509268,10
509254,9.7758434
